,smiles,mols
860,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E323F0>
861,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC4C[C@H]5CC[C@@H](C4)N5C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32440>
862,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32490>
863,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E324E0>
864,C=C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32530>
865,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32580>
866,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E325D0>
867,CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32620>
868,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32670>
869,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E326C0>
870,CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32710>
871,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32760>
872,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E327B0>
873,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32800>
874,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32850>
875,COC(=O)C=CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E328A0>
876,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E328F0>
877,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32940>
878,CC1=C(C(C(=C(N1)C)C(=O)OCC[NH+](C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32990>
879,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E329E0>
880,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32A30>
881,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N=C(N=C2N)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32A80>
882,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34C[C@H]5C[C@@H](C3)CC(C5)(C4)O)N.C(=O)(C(F)(F)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32AD0>
883,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32B20>
884,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32B70>
885,C1=CC(=CC=C1C(=O)NCCC(=O)O)N/N=C/2\C=CC(=O)C(=C2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32BC0>
886,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32C10>
887,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32C60>
888,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32CB0>
889,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32D00>
890,CN\1C=CC=C/C1=C\[NH+]=O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32D50>
891,CC1(C(NC(S1)C(C(=O)NCCCCCC(=O)O)NC(=O)CC2=CC=CC=C2)C(=O)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32DA0>
892,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32DF0>
893,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32E40>
894,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32E90>
895,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32EE0>
896,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32F30>
897,C1[C@H](CN2[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)C8=CC=CC=C8)OC(=O)NCCN,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E32F80>
898,C1=CC=C(C=C1)CCCC(=O)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33030>
899,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33080>
900,CC(=C(C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E330D0>
901,CC1(C2C(C3C(C(=O)C(=C(N)[O-])C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O)O.CC1(C2C(C3C(C(=O)C(=C(N)[O-])C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O)O.[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33120>
902,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33170>
903,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E331C0>
904,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33210>
905,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33260>
906,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E332B0>
907,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33300>
908,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33350>
909,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E333A0>
910,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E333F0>
911,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C/3\C=CC(=O)C(=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33440>
912,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33490>
913,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E334E0>
914,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33530>
915,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33580>
916,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E335D0>
917,C/C=C(/C)\C(=O)O[C@H]1C(=C[C@@]23[C@@]1([C@@H](C(=C[C@H](C2=O)[C@H]4[C@H](C4(C)C)C[C@H]3C)CO)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33620>
918,C1=CC(=C(C=C1Cl)Cl)CON=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33670>
919,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E336C0>
920,CC(C)NCC(COC1=CC=CC=C1OCC=C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33710>
921,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33760>
922,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E337B0>
923,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33800>
924,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33850>
925,C1=CC(=C(C=C1N)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E338A0>
926,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E338F0>
927,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33940>
928,C(CN)C(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33990>
929,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E339E0>
930,CC(C)(CO)C(C(=O)NCCCO)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33A30>
931,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33A80>
932,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33AD0>
933,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33B20>
934,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33B70>
935,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)O)S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33BC0>
936,C(=O)([O-])[O-].[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33C10>
937,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-].C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33C60>
938,COC1=CC=CC=C1OCC(CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33CB0>
939,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33D00>
940,C1=NC2=C(N1CCC(CO)CO)NC(=NC2=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33D50>
941,CC(C)(C(C(=O)O)N)S,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33DA0>
942,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33DF0>
943,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33E40>
944,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33E90>
945,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33EE0>
946,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33F30>
947,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E33F80>
948,C1=C/C(=C/2\N/C(=C\3/C=CC=CC3=O)/N(N2)C4=CC=C(C=C4)C(=O)O)/C(=O)C=C1,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34030>
949,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34080>
950,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E340D0>
951,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34120>
952,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34170>
953,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E341C0>
954,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34210>
955,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34260>
956,CC(C)(CC1=CC=CC=C1)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E342B0>
957,C1=CC=C(C=C1)CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34300>
958,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34350>
959,CNCC(C1=CC(=CC=C1)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E343A0>
960,C=CC1=CC=CC=C1S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E343F0>
961,CC(C(C1=CC=CC=C1)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34440>
962,C=CC(=O)N1CCCC(C1)N2C3=C(C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=NC=N3)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34490>
963,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E344E0>
964,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34530>
965,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34580>
966,CCC1C(COC1=O)CC2=CN=CN2C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E345D0>
967,C=CCN.C1C(O1)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34620>
968,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34670>
969,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E346C0>
970,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34710>
971,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34760>
972,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E347B0>
973,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34800>
974,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34850>
975,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E348A0>
976,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E348F0>
977,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC6=CN=CN6)N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34940>
978,CCCNC1CCC2=C(C1)SC(=N2)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34990>
979,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E349E0>
980,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34A30>
981,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34A80>
982,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34AD0>
983,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34B20>
984,CC12CC(C3C(C1CCC2(C(=O)COP(=O)(O)O)O)CCC4=CC(=O)C=CC34C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34B70>
985,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34BC0>
986,CCCNC(C)C(=O)NC1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34C10>
987,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34C60>
988,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34CB0>
989,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34D00>
990,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34D50>
991,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34DA0>
992,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34DF0>
993,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34E40>
994,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34E90>
995,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34EE0>
996,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34F30>
997,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E34F80>
998,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35030>
999,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35080>
1000,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E350D0>
1001,CC(C)C1=C(C(=CC=C1)C(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35120>
1002,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35170>
1003,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E351C0>
1004,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C(N)[O-])C(=O)[C@]3(C(=O)C2=C(C4=C1C=CC=C4[O-])[O-])O)N(C)C)[O-].[Ca+2].[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35210>
1005,C[C@@H]1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35260>
1006,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E352B0>
1007,C1C[N+]2(CCC1[C@@H](C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35300>
1008,CN1CCCN=C1C=CC2=CC=CS2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35350>
1009,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E353A0>
1010,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E353F0>
1011,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35440>
1012,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35490>
1013,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E354E0>
1014,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35530>
1015,CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E35580>
