,smiles,mols
463,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000023A09CDB4E0>
464,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,<rdkit.Chem.rdchem.Mol object at 0x0000023A09CDBE90>
465,CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD941C0>
466,CC1CN(CCC1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94440>
467,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94850>
468,CCCCC(C)CC(C=CC1C(CC(=O)C1CCCCC=CC(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD942B0>
469,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94760>
470,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD945D0>
471,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94170>
472,C1CCC(CC1)NC(=O)N(CCCl)N=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94F30>
473,CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94BC0>
474,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD946C0>
475,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94AD0>
476,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94620>
477,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94670>
478,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94490>
479,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD948A0>
480,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94D00>
481,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94C60>
482,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD94EE0>
483,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD940D0>
484,CC(C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)OCCC(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD943A0>
485,CC1=NN(C(=O)C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D9E0>
486,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D530>
487,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8DC10>
488,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D710>
489,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8DE40>
490,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D6C0>
491,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D760>
492,CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D940>
493,CC1=CN=C(S1)NC(=C2C(=O)C3=CC=CC=C3S(=O)(=O)N2C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D260>
494,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8DA30>
495,CC12CC3CC(C1)(CC(C3)(C2)N)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D8A0>
496,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8DB70>
497,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A0AD8D170>
498,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C3F0>
499,CC1CC2C3CCC4=CC(=O)C=CC4(C3C(=O)CC2(C1(C(=O)CO)O)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C5D0>
500,CCCC(C)(COC(=O)N)COC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C800>
501,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CB20>
502,C1=CC(=C(C=C1N)C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CDF0>
503,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)[O-])C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C1C0>
504,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CBC0>
505,CC1=CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4OC(=O)C)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CD00>
506,CN(C)C(=N)N=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C990>
507,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C0D0>
508,COC1=CC=CC=C1OCC(COC(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CDA0>
509,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C670>
510,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C620>
511,CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CCB0>
512,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CF30>
513,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CAD0>
514,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C300>
515,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C4E0>
516,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C850>
517,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C9E0>
518,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C120>
519,CC1=NC=C(N1CCO)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C260>
520,CC1=C(C(=CC=C1)C)OCC(C)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C580>
521,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C490>
522,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C080>
523,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C710>
524,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CA80>
525,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CC10>
526,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CE90>
527,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=O)C(=C(N)O)C1=O)O)O)O)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CD50>
528,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C030>
529,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C350>
530,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C2B0>
531,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CA30>
532,C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CB70>
533,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C940>
534,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C530>
535,CCOC(=NC1=C[N+](=NO1)N2CCOCC2)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C170>
536,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C760>
537,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CEE0>
538,COC1(C2N(C1=O)C(=C(CO2)CSC3=NN=NN3CCO)C(=O)O)NC(=O)CSC(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C210>
539,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CE40>
540,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CF80>
541,CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)OCCCCCCCCC(=O)O)C)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C6C0>
542,CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)OCCN3CCOCC3)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C3A0>
543,CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C440>
544,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0C8A0>
545,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A30C0CC60>
546,C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E760>
547,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E2B0>
548,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E120>
549,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EA30>
550,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4ED50>
551,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E8A0>
552,CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EAD0>
553,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E990>
554,CN1C=C(C2=CC=CC=C21)C(=O)C3CCC4=C(C3)NC=N4,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E670>
555,CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EF30>
556,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EC10>
557,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E350>
558,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E530>
559,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E080>
560,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E940>
561,CC1=C(C(C(=C(N1)C)C(=O)OCC[NH+](C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E9E0>
562,CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E4E0>
563,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E8F0>
564,CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E440>
565,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4ED00>
566,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E260>
567,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EB70>
568,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EE40>
569,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EBC0>
570,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E0D0>
571,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EA80>
572,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EC60>
573,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E490>
574,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E210>
575,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EB20>
576,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EF80>
577,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E030>
578,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E620>
579,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E1C0>
580,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EEE0>
581,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EE90>
582,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E710>
583,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4ECB0>
584,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E3A0>
585,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E850>
586,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E800>
587,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E7B0>
588,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E6C0>
589,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E3F0>
590,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4E580>
591,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EDF0>
592,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF4EDA0>
593,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FDA0>
594,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F3F0>
595,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FF30>
596,CC1(C2C(C3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F2B0>
597,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F6C0>
598,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F670>
599,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FE40>
600,CC(C)(CO)C(C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(C(C)(C)CO)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FCB0>
601,CC(C)(CO)C(C(=O)NCCCO)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F120>
602,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F530>
603,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FD50>
604,CC(C)(C(C(=O)O)N)S,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FDF0>
605,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F850>
606,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F7B0>
607,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F4E0>
608,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F8F0>
609,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FBC0>
610,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F580>
611,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F990>
612,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F170>
613,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FA80>
614,CCOC1=CC=C(C=C1)NC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F940>
615,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FF80>
616,CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FC10>
617,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FAD0>
618,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F300>
619,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F440>
620,CC(C)(CC1=CC=CC=C1)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F8A0>
621,CNCC(C1=CC(=CC=C1)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F080>
622,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F0D0>
623,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F1C0>
624,CCC1C(COC1=O)CC2=CN=CN2C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F3A0>
625,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3F210>
626,CC1CC(=O)NN=C1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF3FE90>
